
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,
0.66,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,0.01,0.17,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.66,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,0.01,0.17,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.66,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,0.01,0.17,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.66,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,-0.00,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.67,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,-0.00,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.67,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,-0.00,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.68,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,-0.00,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.68,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,-0.00,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.68,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,-0.00,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.69,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,-0.00,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.69,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,0.00,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.70,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,0.00,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.70,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,0.00,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.70,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,0.01,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.71,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,0.01,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.71,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,0.01,0.16,1008.60,1.02,-18.12,-28.68,183.23,0.44,-0.62,-∞,
0.72,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,0.01,0.16,1008.60,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.72,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.01,0.01,0.16,1008.60,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.72,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.01,0.01,0.16,1008.60,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.72,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.01,0.01,0.16,1008.60,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.73,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.01,0.01,0.16,1008.60,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.73,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.01,0.01,0.16,1008.60,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.73,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,0.02,0.17,1008.60,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.74,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,0.02,0.17,1008.60,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.74,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,0.02,0.17,1008.60,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.74,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,0.02,0.17,1008.61,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.74,-0.01,-0.01,1.01,-0.00,-0.00,-0.00,0.00,0.02,0.17,1008.61,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.75,-0.01,-0.01,1.01,-0.00,-0.00,-0.00,0.00,0.02,0.17,1008.61,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.75,-0.01,-0.01,1.01,-0.00,-0.00,-0.00,-0.02,0.00,0.12,1008.61,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.76,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.02,0.00,0.12,1008.61,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.76,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.02,0.00,0.12,1008.61,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.76,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.00,0.17,1008.61,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.77,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.00,0.17,1008.61,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.77,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.00,0.17,1008.61,0.84,-17.52,-27.90,183.23,0.44,-0.62,-∞,
0.78,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.00,0.17,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.78,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,-0.00,0.17,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.78,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,-0.00,0.17,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.78,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,-0.00,0.17,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.78,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,0.01,0.15,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.79,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,0.01,0.15,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.79,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,0.01,0.15,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.80,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,0.01,0.15,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.80,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,0.01,0.15,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.80,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,0.01,0.16,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.81,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,0.01,0.16,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.81,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,0.01,0.16,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.82,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,0.01,0.16,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.82,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,0.01,0.16,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.82,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.01,0.15,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,-∞,
0.83,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.01,0.15,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,46.36,
0.83,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.01,0.15,1008.61,0.72,-18.60,-27.84,183.23,0.44,-0.62,46.36,
0.84,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.01,0.15,1008.61,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.84,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.01,0.15,1008.61,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.84,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.01,0.15,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.85,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.01,0.15,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.85,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.01,0.15,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.85,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.01,-0.01,0.16,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.85,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.01,-0.01,0.16,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.85,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.01,-0.01,0.16,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.86,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.01,-0.01,0.16,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.86,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.01,-0.01,0.16,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.86,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.01,-0.01,0.17,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.87,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.01,-0.01,0.17,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.87,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.01,-0.01,0.17,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.88,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.01,-0.01,0.17,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.88,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.01,-0.01,0.17,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.88,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.01,0.15,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.89,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.01,0.15,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.89,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.01,0.15,1008.60,0.90,-17.76,-27.30,183.23,0.44,-0.62,46.36,
0.90,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.01,0.15,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.90,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,0.01,0.15,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.90,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,0.01,0.15,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.91,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,0.01,0.15,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.91,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.91,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.91,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.92,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.92,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.92,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.01,0.01,0.14,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.93,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.01,0.01,0.14,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.93,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.01,0.01,0.14,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.94,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.01,0.01,0.14,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.94,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,0.01,0.14,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.94,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,0.01,0.14,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.94,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,-0.00,0.15,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.95,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,-0.00,0.15,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.95,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,-0.00,0.15,1008.60,0.42,-17.52,-27.72,183.23,0.44,-0.62,46.36,
0.96,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,-0.00,0.15,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
0.97,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,-0.00,0.15,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
0.97,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,-0.00,0.15,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
0.97,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,-0.00,0.15,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
0.97,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.02,0.00,0.16,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
0.97,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.02,0.00,0.16,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
0.97,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.02,0.00,0.16,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
0.98,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.02,0.00,0.16,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
0.98,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.02,0.00,0.16,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
0.98,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.02,0.01,0.18,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
0.99,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.02,0.01,0.18,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
0.99,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.02,0.01,0.18,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
1.00,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.02,0.01,0.18,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
1.00,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.02,0.01,0.18,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
1.00,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
1.01,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
1.01,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,1.08,-17.52,-28.38,183.23,0.44,-0.62,46.36,
1.02,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.02,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.01,0.01,0.15,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.02,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.01,0.01,0.15,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.02,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.01,0.01,0.15,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.03,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.01,0.01,0.15,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.03,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.01,0.01,0.15,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.03,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,-0.01,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.04,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,-0.01,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.04,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,-0.01,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.04,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,-0.01,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.04,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,0.00,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.05,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,0.00,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.05,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,0.00,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.06,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,0.00,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.06,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,0.00,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.06,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.00,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.07,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.00,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.07,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.00,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.08,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.00,0.16,1008.60,1.74,-17.70,-27.66,183.23,0.44,-0.62,46.36,
1.08,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.00,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.08,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,-0.00,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.09,-0.01,-0.01,1.02,0.00,-0.00,-0.00,-0.00,-0.00,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.09,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.00,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.10,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.00,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.10,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.00,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.10,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.00,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.10,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.00,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.10,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.00,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.11,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.00,0.00,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.11,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.02,-0.00,0.17,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.13,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.02,-0.00,0.17,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.13,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.02,-0.00,0.17,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.13,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.02,0.01,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,46.36,
1.13,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.02,0.01,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,66.78,
1.13,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.02,0.01,0.16,1008.60,1.20,-17.34,-28.14,183.23,0.44,-0.62,66.78,
1.14,-0.01,-0.01,1.02,0.00,-0.00,-0.00,0.02,0.01,0.16,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.14,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.02,0.01,0.16,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.14,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.02,0.01,0.16,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.15,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.02,0.01,0.16,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.15,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.02,0.01,0.16,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.15,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.01,0.01,0.15,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.15,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.01,0.01,0.15,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.15,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.01,0.01,0.15,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.16,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.01,0.01,0.15,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.16,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.01,0.01,0.15,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.16,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.01,-0.02,0.16,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.17,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.01,-0.02,0.16,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.17,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.01,-0.02,0.16,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.18,-0.01,-0.00,1.02,0.00,0.00,-0.00,0.01,-0.02,0.16,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.18,-0.01,-0.00,1.02,0.00,0.00,-0.00,0.01,-0.02,0.16,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.18,-0.01,-0.00,1.02,0.00,0.00,-0.00,0.00,0.03,0.17,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.19,-0.01,-0.00,1.02,0.00,0.00,-0.00,0.00,0.03,0.17,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.19,-0.01,-0.00,1.02,0.00,0.00,-0.00,0.00,0.03,0.17,1008.60,1.02,-18.00,-28.86,183.23,0.44,-0.62,66.78,
1.21,-0.01,-0.00,1.02,0.00,0.00,-0.00,0.00,0.03,0.17,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
1.21,-0.01,-0.00,1.02,-0.00,0.00,-0.00,0.00,0.03,0.17,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
1.21,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,0.03,0.17,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
1.21,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,0.03,0.17,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
1.21,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.00,0.16,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
1.21,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.00,0.16,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
1.21,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.00,0.16,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
1.22,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.00,0.16,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
1.22,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.00,0.16,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
1.22,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,0.01,0.15,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
1.23,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,0.01,0.15,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
1.23,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,0.01,0.15,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
1.24,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,0.01,0.15,1008.60,1.14,-17.94,-28.20,183.23,0.44,-0.62,66.78,
